date,description,category,amount,type,type_clean,month,year,bucket,day,dayofweek,is_weekend,amount_log,is_expense
2024-06-23,Agreement someone.,Utilities,1250.19,Expense,expense,2024-06,2024,kebutuhan_pokok,23,6,1,7.131850377431742,1
2024-06-23,Strategy fight institution.,Utilities,1451.13,Expense,expense,2024-06,2024,kebutuhan_pokok,23,6,1,7.28078672305746,1
2024-06-23,Rule success.,Salary,1197.1,Expense,expense,2024-06,2024,income,23,6,1,7.088492247645854,1
2024-07-01,Medical buy series walk large.,Other,3657.0,Income,income,2024-07,2024,lainnya,1,0,0,8.204671828950811,0
2024-07-05,Law work.,Investment,2157.0,Income,income,2024-07,2024,tabungan,5,4,0,7.67693714581808,0
2024-07-06,Research visit program suddenly doctor.,Shopping,1654.76,Expense,expense,2024-07,2024,kebutuhan_sekunder,6,5,1,7.412015396905963,1
2024-07-07,Project spring of.,Utilities,956.98,Expense,expense,2024-07,2024,kebutuhan_pokok,7,6,1,6.864826900926214,1
2024-07-07,Mind easy foreign old.,Food & Drink,1756.73,Expense,expense,2024-07,2024,kebutuhan_pokok,7,6,1,7.471778482832203,1
2024-07-07,Better republican stock bank.,Rent,195.45,Expense,expense,2024-07,2024,kebutuhan_pokok,7,6,1,5.280407946004469,1
2024-07-07,Thousand live land hard.,Food & Drink,1794.97,Expense,expense,2024-07,2024,kebutuhan_pokok,7,6,1,7.493300544936444,1
2024-07-13,Open million house enough.,Shopping,1048.87,Expense,expense,2024-07,2024,kebutuhan_sekunder,13,5,1,6.956421625962728,1
2024-07-13,You ready way rule.,Food & Drink,1398.31,Expense,expense,2024-07,2024,kebutuhan_pokok,13,5,1,7.24373453696649,1
2024-07-16,Certain camera represent.,Salary,1581.22,Expense,expense,2024-07,2024,income,16,1,0,7.366584203134379,1
2024-07-20,Tell brother defense list second.,Rent,856.72,Expense,expense,2024-07,2024,kebutuhan_pokok,20,5,1,6.75427770590103,1
2024-07-21,Tv budget system book.,Entertainment,1821.07,Expense,expense,2024-07,2024,kebutuhan_sekunder,21,6,1,7.50772849640133,1
2024-07-22,Face mission brother figure hear.,Other,2611.0,Income,income,2024-07,2024,lainnya,22,0,0,7.867871490396322,0
2024-07-23,Agreement central six instead.,Investment,4780.0,Income,income,2024-07,2024,tabungan,23,1,0,8.472405008626103,0
2024-07-23,Democratic standard major.,Investment,3572.0,Income,income,2024-07,2024,tabungan,23,1,0,8.181160858023409,0
2024-07-25,Give that individual of not.,Health & Fitness,823.6,Expense,expense,2024-07,2024,lainnya,25,3,0,6.7148984202727995,1
2024-07-26,Little result paper seven.,Other,2577.0,Income,income,2024-07,2024,lainnya,26,4,0,7.8547691834991324,0
2024-07-26,Seven project chance road.,Shopping,1133.69,Expense,expense,2024-07,2024,kebutuhan_sekunder,26,4,0,7.034114764856021,1
2024-07-26,Professor important do house must.,Shopping,1512.39,Expense,expense,2024-07,2024,kebutuhan_sekunder,26,4,0,7.32210744660016,1
2024-07-26,Position tend religious.,Salary,365.65,Expense,expense,2024-07,2024,income,26,4,0,5.904407714539809,1
2024-07-27,Someone religious night buy nice.,Salary,515.02,Expense,expense,2024-07,2024,income,27,5,1,6.246145524420347,1
2024-07-27,My serious whatever miss seek.,Health & Fitness,1550.65,Expense,expense,2024-07,2024,lainnya,27,5,1,7.347074159846811,1
2024-07-27,Build view.,Utilities,1711.45,Expense,expense,2024-07,2024,kebutuhan_pokok,27,5,1,7.4456803726298455,1
2024-07-28,Ever day.,Entertainment,898.72,Expense,expense,2024-07,2024,kebutuhan_sekunder,28,6,1,6.802083603808098,1
2024-07-28,Be move fly open.,Utilities,209.55,Expense,expense,2024-07,2024,kebutuhan_pokok,28,6,1,5.349723154607937,1
2024-07-29,Future congress.,Health & Fitness,1603.7,Expense,expense,2024-07,2024,lainnya,29,0,0,7.380692102205314,1
2024-07-29,Fish either boy between collection.,Food & Drink,329.87,Expense,expense,2024-07,2024,kebutuhan_pokok,29,0,0,5.801725548986165,1
2024-07-29,Eight bed fill.,Food & Drink,1610.7,Expense,expense,2024-07,2024,kebutuhan_pokok,29,0,0,7.3850448015286725,1
2024-07-30,Arrive which consider.,Salary,1852.46,Expense,expense,2024-07,2024,income,30,1,0,7.524809441564824,1
2024-07-30,Hope floor include.,Rent,533.55,Expense,expense,2024-07,2024,kebutuhan_pokok,30,1,0,6.281425271459509,1
2024-08-01,Heart still building.,Food & Drink,1451.74,Expense,expense,2024-08,2024,kebutuhan_pokok,1,3,0,7.281206707434707,1
2024-08-02,Sell only manage.,Shopping,1231.79,Expense,expense,2024-08,2024,kebutuhan_sekunder,2,4,0,7.1170351723571725,1
2024-08-02,We especially five network.,Food & Drink,1891.97,Expense,expense,2024-08,2024,kebutuhan_pokok,2,4,0,7.5459023032232055,1
2024-08-03,Ahead plant trial affect.,Salary,883.55,Expense,expense,2024-08,2024,income,3,5,1,6.7850790411146225,1
2024-08-03,Push east never size fight.,Travel,397.55,Expense,expense,2024-08,2024,kebutuhan_sekunder,3,5,1,5.9878329608739325,1
2024-08-08,Base player data whose.,Entertainment,1234.23,Expense,expense,2024-08,2024,kebutuhan_sekunder,8,3,0,7.11901246654034,1
2024-08-09,World site mr interest treatment.,Health & Fitness,486.12,Expense,expense,2024-08,2024,lainnya,9,4,0,6.188510499300318,1
2024-08-11,A let.,Investment,1211.0,Income,income,2024-08,2024,tabungan,11,6,1,7.10002716662926,0
2024-08-14,A value lot.,Shopping,712.72,Expense,expense,2024-08,2024,kebutuhan_sekunder,14,2,0,6.570490728563228,1
2024-08-14,Yourself successful defense subject.,Entertainment,1040.31,Expense,expense,2024-08,2024,kebutuhan_sekunder,14,2,0,6.948234814870128,1
2024-08-14,Claim move.,Rent,1839.16,Expense,expense,2024-08,2024,kebutuhan_pokok,14,2,0,7.517607803344271,1
2024-08-15,Bed recognize store.,Health & Fitness,701.48,Expense,expense,2024-08,2024,lainnya,15,3,0,6.55461693105174,1
2024-08-22,There decision measure.,Entertainment,1216.66,Expense,expense,2024-08,2024,kebutuhan_sekunder,22,3,0,7.104686263160091,1
2024-08-23,Play woman remain event.,Other,538.0,Income,income,2024-08,2024,lainnya,23,4,0,6.289715570908998,0
2024-08-25,Decision where foreign trial.,Shopping,1017.41,Expense,expense,2024-08,2024,kebutuhan_sekunder,25,6,1,6.925997866519418,1
2024-08-25,Participant above.,Travel,686.53,Expense,expense,2024-08,2024,kebutuhan_sekunder,25,6,1,6.533105464952325,1
2024-08-25,Including time reflect.,Other,4906.0,Income,income,2024-08,2024,lainnya,25,6,1,8.498418036089904,0
2024-08-27,Ball theory prepare much throughout.,Travel,1391.44,Expense,expense,2024-08,2024,kebutuhan_sekunder,27,1,0,7.238812882901851,1
2024-08-27,Good spend still.,Salary,1542.23,Expense,expense,2024-08,2024,income,27,1,0,7.341632901526979,1
2024-08-28,Concern should recent across.,Salary,1366.37,Expense,expense,2024-08,2024,income,28,2,0,7.220644465791894,1
2024-08-28,View know develop after.,Food & Drink,969.12,Expense,expense,2024-08,2024,kebutuhan_pokok,28,2,0,6.877419775186018,1
2024-08-28,Course staff personal space.,Shopping,1270.99,Expense,expense,2024-08,2024,kebutuhan_sekunder,28,2,0,7.148337882233944,1
2024-08-30,Woman whose already.,Entertainment,1602.32,Expense,expense,2024-08,2024,kebutuhan_sekunder,30,4,0,7.379831758388803,1
2024-09-01,Decide cultural start how thank.,Health & Fitness,1037.84,Expense,expense,2024-09,2024,lainnya,1,6,1,6.945859985015683,1
2024-09-02,Management necessary process not.,Other,2533.0,Income,income,2024-09,2024,lainnya,2,0,0,7.837554360881084,0
2024-09-05,Assume campaign assume.,Shopping,1350.66,Expense,expense,2024-09,2024,kebutuhan_sekunder,5,3,0,7.20908874568675,1
2024-09-05,Talk thing rock ever summer.,Rent,1113.56,Expense,expense,2024-09,2024,kebutuhan_pokok,5,3,0,7.016214987177636,1
2024-09-05,Pass quite third ability interview.,Other,3396.0,Income,income,2024-09,2024,lainnya,5,3,0,8.130647968160584,0
2024-09-05,Item yet ever quite.,Travel,373.74,Expense,expense,2024-09,2024,kebutuhan_sekunder,5,3,0,5.926232452170367,1
2024-09-06,Guess service this different.,Entertainment,1003.01,Expense,expense,2024-09,2024,kebutuhan_sekunder,6,4,0,6.911757260361435,1
2024-09-07,Mother first hot free.,Investment,2674.0,Income,income,2024-09,2024,tabungan,7,5,1,7.891704659330107,0
2024-09-08,Wrong difficult.,Entertainment,1671.53,Expense,expense,2024-09,2024,kebutuhan_sekunder,8,6,1,7.422092729061244,1
2024-09-10,True culture.,Health & Fitness,320.43,Expense,expense,2024-09,2024,lainnya,10,1,0,5.7727797905777205,1
2024-09-13,As personal agreement.,Investment,4535.0,Income,income,2024-09,2024,tabungan,13,4,0,8.419800845407588,0
2024-09-15,Or phone.,Food & Drink,1697.54,Expense,expense,2024-09,2024,kebutuhan_pokok,15,6,1,7.437524337514683,1
2024-09-16,East list when.,Health & Fitness,989.76,Expense,expense,2024-09,2024,lainnya,16,0,0,6.89847232538322,1
2024-09-17,Mind door authority outside.,Travel,986.7,Expense,expense,2024-09,2024,kebutuhan_sekunder,17,1,0,6.895379007914082,1
2024-09-17,Personal often.,Travel,801.78,Expense,expense,2024-09,2024,kebutuhan_sekunder,17,1,0,6.688080703806672,1
2024-09-17,True help.,Utilities,117.75,Expense,expense,2024-09,2024,kebutuhan_pokok,17,1,0,4.7770204429147505,1
2024-09-18,Artist sort area.,Salary,1879.91,Expense,expense,2024-09,2024,income,18,2,0,7.539510981266379,1
2024-09-21,Big argue.,Other,3725.0,Income,income,2024-09,2024,lainnya,21,5,1,8.223090551161533,0
2024-09-22,Sure i pay.,Utilities,919.82,Expense,expense,2024-09,2024,kebutuhan_pokok,22,6,1,6.825264577415059,1
2024-09-23,Ten skin perhaps.,Other,3085.0,Income,income,2024-09,2024,lainnya,23,0,0,8.034631032923107,0
2024-09-24,Less into per big.,Food & Drink,1351.47,Expense,expense,2024-09,2024,kebutuhan_pokok,24,1,0,7.2096878293286055,1
2024-09-25,Military onto blue activity.,Rent,657.62,Expense,expense,2024-09,2024,kebutuhan_pokok,25,2,0,6.49014673692728,1
2024-09-26,Smile cover of pm eight.,Travel,382.43,Expense,expense,2024-09,2024,kebutuhan_sekunder,26,3,0,5.949157074811732,1
2024-09-26,Right know during someone.,Travel,947.98,Expense,expense,2024-09,2024,kebutuhan_sekunder,26,3,0,6.855387723572256,1
2024-09-27,Find job where.,Health & Fitness,375.99,Expense,expense,2024-09,2024,lainnya,27,4,0,5.932218661897273,1
2024-09-27,On must certainly.,Shopping,1404.42,Expense,expense,2024-09,2024,kebutuhan_sekunder,27,4,0,7.248091469480805,1
2024-10-01,Owner fact wife.,Shopping,566.46,Expense,expense,2024-10,2024,kebutuhan_sekunder,1,1,0,6.341170262289905,1
2024-10-01,Price certain down standard nice.,Investment,2372.0,Income,income,2024-10,2024,tabungan,1,1,0,7.771910256435763,0
2024-10-02,Gas with policy cut.,Travel,1610.13,Expense,expense,2024-10,2024,kebutuhan_sekunder,2,2,0,7.38469107514165,1
2024-10-02,Country little reality level.,Shopping,400.17,Expense,expense,2024-10,2024,kebutuhan_sekunder,2,2,0,5.994385277618959,1
2024-10-03,Not friend federal forget bit.,Utilities,951.24,Expense,expense,2024-10,2024,kebutuhan_pokok,3,3,0,6.858817103859624,1
2024-10-04,Detail about development discover.,Other,4592.0,Income,income,2024-10,2024,lainnya,4,4,0,8.432288684325794,0
2024-10-04,Lose shoulder spring.,Other,4486.0,Income,income,2024-10,2024,lainnya,4,4,0,8.408939605975984,0
2024-10-07,Hundred step according.,Food & Drink,802.82,Expense,expense,2024-10,2024,kebutuhan_pokok,7,0,0,6.68937536351695,1
2024-10-08,Group never.,Food & Drink,438.78,Expense,expense,2024-10,2024,kebutuhan_pokok,8,1,0,6.086274601870625,1
2024-10-09,Key place tree.,Rent,905.21,Expense,expense,2024-10,2024,kebutuhan_pokok,9,2,0,6.809271067263743,1
2024-10-10,Wish current.,Health & Fitness,727.01,Expense,expense,2024-10,2024,lainnya,10,3,0,6.590314784366081,1
2024-10-10,Despite energy company.,Travel,694.84,Expense,expense,2024-10,2024,kebutuhan_sekunder,10,3,0,6.545119748849328,1
2024-10-11,Condition again successful.,Health & Fitness,1736.06,Expense,expense,2024-10,2024,lainnya,11,4,0,7.459949307958868,1
2024-10-12,Story case.,Entertainment,1157.94,Expense,expense,2024-10,2024,kebutuhan_sekunder,12,5,1,7.055261073233525,1
2024-10-15,Very figure drive special.,Utilities,1958.95,Expense,expense,2024-10,2024,kebutuhan_pokok,15,1,0,7.580674241695091,1
2024-10-17,With young think there assume.,Health & Fitness,1349.65,Expense,expense,2024-10,2024,lainnya,17,3,0,7.208341237038941,1
2024-10-17,Some court her.,Salary,1780.37,Expense,expense,2024-10,2024,income,17,3,0,7.485138010168863,1
2024-10-18,Outside with each animal.,Travel,932.87,Expense,expense,2024-10,2024,kebutuhan_sekunder,18,4,0,6.839337242246028,1
2024-10-19,Take family chance.,Utilities,1284.76,Expense,expense,2024-10,2024,kebutuhan_pokok,19,5,1,7.1591052621865146,1
2024-10-19,Picture evidence.,Shopping,1266.23,Expense,expense,2024-10,2024,kebutuhan_sekunder,19,5,1,7.144588695022355,1
2024-10-21,Why though decide bank likely.,Rent,167.43,Expense,expense,2024-10,2024,kebutuhan_pokok,21,0,0,5.126520233210295,1
2024-10-21,Meet seem population.,Health & Fitness,640.59,Expense,expense,2024-10,2024,lainnya,21,0,0,6.463949470395929,1
2024-10-21,Material less focus hear.,Travel,1214.72,Expense,expense,2024-10,2024,kebutuhan_sekunder,21,0,0,7.1030917728535865,1
2024-10-23,Listen ok point so.,Salary,1564.14,Expense,expense,2024-10,2024,income,23,2,0,7.355730555842236,1
2024-10-24,Detail data tell.,Salary,833.84,Expense,expense,2024-10,2024,income,24,3,0,6.7272400897235505,1
2024-10-28,Fill thousand number.,Investment,1524.0,Income,income,2024-10,2024,tabungan,28,0,0,7.329749689041512,0
2024-11-01,Nearly care base.,Travel,1881.47,Expense,expense,2024-11,2024,kebutuhan_sekunder,1,4,0,7.540340023292085,1
2024-11-02,Goal once let perform international.,Rent,429.04,Expense,expense,2024-11,2024,kebutuhan_pokok,2,5,1,6.063878227617027,1
2024-11-03,Important source first him.,Rent,136.95,Expense,expense,2024-11,2024,kebutuhan_pokok,3,6,1,4.926891300663295,1
2024-11-03,Doctor population grow bar.,Food & Drink,62.47,Expense,expense,2024-11,2024,kebutuhan_pokok,3,6,1,4.150567353318379,1
2024-11-11,National back everybody direction budget.,Rent,216.82,Expense,expense,2024-11,2024,kebutuhan_pokok,11,0,0,5.38366903364754,1
2024-11-11,National free.,Rent,1313.12,Expense,expense,2024-11,2024,kebutuhan_pokok,11,0,0,7.180922519075668,1
2024-11-12,Few spring raise.,Travel,466.42,Expense,expense,2024-11,2024,kebutuhan_sekunder,12,1,0,6.147228211090879,1
2024-11-13,Relationship your your.,Salary,1256.7,Expense,expense,2024-11,2024,income,13,2,0,7.13703993505311,1
2024-11-13,Across federal state.,Investment,734.0,Income,income,2024-11,2024,tabungan,13,2,0,6.5998704992128365,0
2024-11-13,State serious activity pressure.,Other,3164.0,Income,income,2024-11,2024,lainnya,13,2,0,8.059908334578276,0
2024-11-13,Dinner rich decide do.,Salary,1950.21,Expense,expense,2024-11,2024,income,13,2,0,7.576204971939828,1
2024-11-14,Serious reveal left social fine.,Travel,1101.61,Expense,expense,2024-11,2024,kebutuhan_sekunder,14,3,0,7.005435375586613,1
2024-11-14,Show recently decide last.,Investment,4240.0,Income,income,2024-11,2024,tabungan,14,3,0,8.352554369474591,0
2024-11-16,Hear officer.,Shopping,1051.69,Expense,expense,2024-11,2024,kebutuhan_sekunder,16,5,1,6.9591040718296195,1
2024-11-17,Wall act special.,Travel,1818.76,Expense,expense,2024-11,2024,kebutuhan_sekunder,17,6,1,7.506459903243607,1
2024-11-17,Different international sell several.,Entertainment,1611.37,Expense,expense,2024-11,2024,kebutuhan_sekunder,17,6,1,7.38546042526491,1
2024-11-17,For age size.,Health & Fitness,830.29,Expense,expense,2024-11,2024,lainnya,17,6,1,6.722978711113071,1
2024-11-17,With yes nothing.,Investment,500.0,Income,income,2024-11,2024,tabungan,17,6,1,6.2166061010848646,0
2024-11-18,Woman daughter hospital move.,Utilities,694.33,Expense,expense,2024-11,2024,kebutuhan_pokok,18,0,0,6.544386553017263,1
2024-11-18,Board notice later thus.,Food & Drink,1378.66,Expense,expense,2024-11,2024,kebutuhan_pokok,18,0,0,7.229592370983903,1
2024-11-19,Bit need allow.,Salary,606.22,Expense,expense,2024-11,2024,income,19,1,0,6.40889116361539,1
2024-11-20,Cost attorney.,Travel,1198.04,Expense,expense,2024-11,2024,kebutuhan_sekunder,20,2,0,7.089276515605323,1
2024-11-20,Day fact modern.,Health & Fitness,385.26,Expense,expense,2024-11,2024,lainnya,20,2,0,5.956510717844453,1
2024-11-22,Happy action.,Shopping,795.56,Expense,expense,2024-11,2024,kebutuhan_sekunder,22,4,0,6.680302456079829,1
2024-11-23,Hospital writer can industry.,Other,3599.0,Income,income,2024-11,2024,lainnya,23,5,1,8.1886891244442,0
2024-11-24,Western tend candidate day.,Rent,850.26,Expense,expense,2024-11,2024,kebutuhan_pokok,24,6,1,6.746717604824971,1
2024-11-24,City offer financial data.,Travel,576.51,Expense,expense,2024-11,2024,kebutuhan_sekunder,24,6,1,6.358725758263344,1
2024-11-24,Cut yard knowledge.,Travel,831.68,Expense,expense,2024-11,2024,kebutuhan_sekunder,24,6,1,6.724649414699458,1
2024-11-25,Space moment travel these least.,Utilities,281.88,Expense,expense,2024-11,2024,kebutuhan_pokok,25,0,0,5.645022779449278,1
2024-11-25,Say explain.,Other,4209.0,Income,income,2024-11,2024,lainnya,25,0,0,8.345217926676428,0
2024-11-25,Red republican father party.,Salary,383.7,Expense,expense,2024-11,2024,income,25,0,0,5.95246380975825,1
2024-11-26,Eat tonight run leader.,Investment,4882.0,Income,income,2024-11,2024,tabungan,26,1,0,8.49351506406166,0
2024-11-29,Believe recognize analysis those citizen.,Investment,2811.0,Income,income,2024-11,2024,tabungan,29,4,0,7.941651252930556,0
2024-11-30,Project at risk.,Salary,1456.94,Expense,expense,2024-11,2024,income,30,5,1,7.284779759458451,1
2024-12-02,In seven building hard.,Utilities,39.3,Expense,expense,2024-12,2024,kebutuhan_pokok,2,0,0,3.696351468952637,1
2024-12-05,Short for late education.,Shopping,630.04,Expense,expense,2024-12,2024,kebutuhan_sekunder,5,3,0,6.447369251974216,1
2024-12-06,Left available.,Health & Fitness,932.73,Expense,expense,2024-12,2024,lainnya,6,4,0,6.839187317208266,1
2024-12-09,Gas human create also.,Health & Fitness,169.64,Expense,expense,2024-12,2024,lainnya,9,0,0,5.139556074163095,1
2024-12-11,Remember carry.,Utilities,121.52,Expense,expense,2024-12,2024,kebutuhan_pokok,11,2,0,4.808274281964574,1
2024-12-12,Leave bar prevent require.,Rent,1090.95,Expense,expense,2024-12,2024,kebutuhan_pokok,12,3,0,6.995720367710781,1
2024-12-12,Likely evidence claim.,Other,3625.0,Income,income,2024-12,2024,lainnya,12,3,0,8.195885391314796,0
2024-12-15,Beyond family movement hospital back.,Rent,1949.45,Expense,expense,2024-12,2024,kebutuhan_pokok,15,6,1,7.5758153941654385,1
2024-12-16,Child group describe.,Shopping,1544.74,Expense,expense,2024-12,2024,kebutuhan_sekunder,16,0,0,7.3432580390663045,1
2024-12-19,Democratic recent student specific political.,Food & Drink,406.37,Expense,expense,2024-12,2024,kebutuhan_pokok,19,3,0,6.009721863378813,1
2024-12-19,Real know our any.,Rent,1047.07,Expense,expense,2024-12,2024,kebutuhan_pokok,19,3,0,6.954705656543505,1
2024-12-21,Up hear draw.,Salary,784.35,Expense,expense,2024-12,2024,income,21,5,1,6.666129478289041,1
2024-12-23,Instead writer.,Health & Fitness,325.64,Expense,expense,2024-12,2024,lainnya,23,0,0,5.78885864701132,1
2024-12-28,Quite as when.,Rent,514.09,Expense,expense,2024-12,2024,kebutuhan_pokok,28,5,1,6.244341642677015,1
2024-12-28,Right analysis mention.,Entertainment,727.25,Expense,expense,2024-12,2024,kebutuhan_sekunder,28,5,1,6.5906443958395435,1
